id,Exited
197927,0.2223
197928,0.3933
197929,0.069
197930,0.1338
197931,0.661
197932,0.0914
197933,0.0364
197934,0.0805
197935,0.5563
197936,0.0944
197937,0.14
197938,0.2668
197939,0.0847
197940,0.6101
197941,0.0393
197942,0.5206
197943,0.1935
197944,0.0676
197945,0.1653
197946,0.6904
197947,0.1596
197948,0.044
197949,0.1272
197950,0.059
197951,0.3293
197952,0.3593
197953,0.031
197954,0.5197
197955,0.0363
197956,0.0727
197957,0.3983
197958,0.2753
197959,0.0276
197960,0.1125
197961,0.0303
197962,0.1083
197963,0.0365
197964,0.0738
197965,0.8547
197966,0.0421
197967,0.0569
197968,0.1203
197969,0.0471
197970,0.0177
197971,0.089
197972,0.4132
197973,0.2683
197974,0.0402
197975,0.0756
197976,0.0281
197977,0.3105
197978,0.0855
197979,0.4828
197980,0.6872
197981,0.0427
197982,0.0524
197983,0.4894
197984,0.2225
197985,0.177
197986,0.1382
197987,0.0154
197988,0.2758
197989,0.52
197990,0.1151
197991,0.2288
197992,0.0821
197993,0.0759
197994,0.0542
197995,0.0143
197996,0.39
197997,0.1377
197998,0.5294
197999,0.1858
198000,0.1953
198001,0.1359
198002,0.3225
198003,0.6378
198004,0.1064
198005,0.0277
198006,0.0359
198007,0.0579
198008,0.1977
198009,0.333
198010,0.0276
198011,0.1277
198012,0.1942
198013,0.0787
198014,0.7113
198015,0.0749
198016,0.1156
198017,0.3806
198018,0.2445
198019,0.2154
198020,0.3454
198021,0.2069
198022,0.1198
198023,0.4475
198024,0.2912
198025,0.3823
198026,0.0398
198027,0.1869
198028,0.2167
198029,0.1089
198030,0.0228
198031,0.1101
198032,0.0531
198033,0.0341
198034,0.2122
198035,0.0707
198036,0.0713
198037,0.3448
198038,0.3592
198039,0.2552
198040,0.0333
198041,0.2536
198042,0.5418
198043,0.1162
198044,0.042
198045,0.2963
198046,0.1131
198047,0.1544
198048,0.2639
198049,0.1906
198050,0.1714
198051,0.0633
198052,0.0328
198053,0.0985
198054,0.2296
198055,0.0385
198056,0.2936
198057,0.0515
198058,0.8219
198059,0.3055
198060,0.4773
198061,0.2697
198062,0.1181
198063,0.2317
198064,0.1334
198065,0.1513
198066,0.1304
198067,0.4535
198068,0.4191
198069,0.1155
198070,0.0736
198071,0.1407
198072,0.7318
198073,0.0421
198074,0.1018
198075,0.1837
198076,0.208
198077,0.1746
198078,0.0522
198079,0.3107
198080,0.0265
198081,0.113
198082,0.0677
198083,0.1767
198084,0.1686
198085,0.2656
198086,0.0406
198087,0.5025
198088,0.226
198089,0.4669
198090,0.039
198091,0.6069
198092,0.2431
198093,0.5875
198094,0.2438
198095,0.3242
198096,0.0203
198097,0.028
198098,0.1307
198099,0.1203
198100,0.0397
198101,0.1069
198102,0.1001
198103,0.1399
198104,0.0642
198105,0.0605
198106,0.4421
198107,0.4209
198108,0.2146
198109,0.0373
198110,0.0519
198111,0.0318
198112,0.4246
198113,0.7291
198114,0.0917
198115,0.0992
198116,0.0192
198117,0.0178
198118,0.0566
198119,0.2236
198120,0.2295
198121,0.1272
198122,0.4132
198123,0.0241
198124,0.0351
198125,0.0224
198126,0.015
198127,0.1319
198128,0.0161
198129,0.0402
198130,0.1515
198131,0.0155
198132,0.9026
198133,0.0782
198134,0.1599
198135,0.0443
198136,0.0309
198137,0.2196
198138,0.198
198139,0.428
198140,0.1476
198141,0.0719
198142,0.1505
198143,0.3306
198144,0.1133
198145,0.1499
198146,0.4845
198147,0.4578
198148,0.0364
198149,0.3023
198150,0.5126
198151,0.0269
198152,0.1309
198153,0.3736
198154,0.8646
198155,0.0364
198156,0.3981
198157,0.0477
198158,0.4856
198159,0.1345
198160,0.3523
198161,0.1244
198162,0.1569
198163,0.0541
198164,0.6871
198165,0.1196
198166,0.3366
198167,0.8734
198168,0.0865
198169,0.2467
198170,0.068
198171,0.0415
198172,0.1187
198173,0.2154
198174,0.3471
198175,0.0314
198176,0.6271
198177,0.0568
198178,0.275
198179,0.0331
198180,0.1573
198181,0.0288
198182,0.7102
198183,0.2498
198184,0.5074
198185,0.7868
198186,0.0188
198187,0.0472
198188,0.0842
198189,0.3052
198190,0.5972
198191,0.1643
198192,0.3424
198193,0.0205
198194,0.0463
198195,0.0188
198196,0.1026
198197,0.0398
198198,0.0488
198199,0.0284
198200,0.0298
198201,0.0333
198202,0.2152
198203,0.0669
198204,0.5816
198205,0.0894
198206,0.0609
198207,0.0148
198208,0.0571
198209,0.0427
198210,0.3741
198211,0.0099
198212,0.4416
198213,0.0776
198214,0.1793
198215,0.0437
198216,0.0698
198217,0.6453
198218,0.0731
198219,0.3404
198220,0.0308
198221,0.2549
198222,0.1969
198223,0.0271
198224,0.6017
198225,0.6106
198226,0.3192
198227,0.3487
198228,0.0856
198229,0.2353
198230,0.3069
198231,0.3365
198232,0.2389
198233,0.2236
198234,0.2913
198235,0.1155
198236,0.0676
198237,0.508
198238,0.0195
198239,0.0784
198240,0.0201
198241,0.3054
198242,0.0604
198243,0.759
198244,0.0567
198245,0.2115
198246,0.021
198247,0.28
198248,0.0513
198249,0.0295
198250,0.879
198251,0.2158
198252,0.0438
198253,0.4222
198254,0.029
198255,0.0399
198256,0.897
198257,0.0908
198258,0.0256
198259,0.2434
198260,0.1695
198261,0.0207
198262,0.0937
198263,0.1466
198264,0.0386
198265,0.1818
198266,0.232
198267,0.1292
198268,0.0362
198269,0.2725
198270,0.0876
198271,0.3312
198272,0.1041
198273,0.095
198274,0.2493
198275,0.1066
198276,0.0787
198277,0.1608
198278,0.0784
198279,0.0293
198280,0.0232
198281,0.3744
198282,0.3454
198283,0.0277
198284,0.2174
198285,0.6096
198286,0.0304
198287,0.2115
198288,0.0505
198289,0.0657
198290,0.0521
198291,0.025
198292,0.0295
198293,0.7106
198294,0.0623
198295,0.4778
198296,0.0583
198297,0.2332
198298,0.5511
198299,0.0868
198300,0.2909
198301,0.2018
198302,0.0529
198303,0.0614
198304,0.2575
198305,0.4459
198306,0.0179
198307,0.1453
198308,0.4881
198309,0.0831
198310,0.0189
198311,0.018
198312,0.0276
198313,0.0514
198314,0.0585
198315,0.0328
198316,0.4336
198317,0.0629
198318,0.0969
198319,0.2351
198320,0.0231
198321,0.7574
198322,0.118
198323,0.0217
198324,0.065
198325,0.0436
198326,0.857
198327,0.0666
198328,0.0514
198329,0.0149
198330,0.0362
198331,0.0878
198332,0.3455
198333,0.1267
198334,0.6049
198335,0.4504
198336,0.8957
198337,0.0138
198338,0.1543
198339,0.0752
198340,0.2131
198341,0.0399
198342,0.5256
198343,0.0699
198344,0.1004
198345,0.0607
198346,0.3745
198347,0.1271
198348,0.0984
198349,0.0464
198350,0.0475
198351,0.5916
198352,0.1707
198353,0.6571
198354,0.0604
198355,0.1496
198356,0.57
198357,0.1211
198358,0.0929
198359,0.0807
198360,0.5157
198361,0.0824
198362,0.0223
198363,0.1018
198364,0.7257
198365,0.1555
198366,0.0164
198367,0.4212
198368,0.7355
198369,0.1391
198370,0.021
198371,0.0791
198372,0.1265
198373,0.1337
198374,0.1339
198375,0.3191
198376,0.1322
198377,0.0348
198378,0.1071
198379,0.4328
198380,0.1621
198381,0.0615
198382,0.0652
198383,0.2274
198384,0.1135
198385,0.1925
198386,0.0192
198387,0.0488
198388,0.0197
198389,0.3176
198390,0.1267
198391,0.0895
198392,0.1144
198393,0.7512
198394,0.2062
198395,0.0463
198396,0.5486
198397,0.2301
198398,0.075
198399,0.1585
198400,0.0969
198401,0.2873
198402,0.0381
198403,0.0405
198404,0.6523
198405,0.0676
198406,0.0192
198407,0.5021
198408,0.047
198409,0.1799
198410,0.1012
198411,0.0878
198412,0.6727
198413,0.6577
198414,0.0325
198415,0.3329
198416,0.0741
198417,0.2022
198418,0.7416
198419,0.4241
198420,0.0828
198421,0.2322
198422,0.1084
198423,0.2455
198424,0.5166
198425,0.2125
198426,0.0369
198427,0.1359
198428,0.1995
198429,0.0738
198430,0.0505
198431,0.0785
198432,0.0934
198433,0.8111
198434,0.237
198435,0.0888
198436,0.0416
198437,0.753
198438,0.0204
198439,0.2689
198440,0.0192
198441,0.0231
198442,0.5757
198443,0.1222
198444,0.4774
198445,0.2246
198446,0.8786
198447,0.3578
198448,0.0201
198449,0.4822
198450,0.0151
198451,0.0575
198452,0.0694
198453,0.1132
198454,0.4621
198455,0.2891
198456,0.0136
198457,0.0652
198458,0.4283
198459,0.0881
198460,0.3055
198461,0.056
198462,0.5634
198463,0.6805
198464,0.3201
198465,0.137
198466,0.094
198467,0.0157
198468,0.098
198469,0.0527
198470,0.0302
198471,0.0981
198472,0.0354
198473,0.3237
198474,0.5066
198475,0.5672
198476,0.3101
198477,0.2991
198478,0.0514
198479,0.1754
198480,0.0597
198481,0.0529
198482,0.7744
198483,0.0463
198484,0.3046
198485,0.0252
198486,0.0539
198487,0.1273
198488,0.7992
198489,0.0212
198490,0.4153
198491,0.1426
198492,0.1767
198493,0.0689
198494,0.7441
198495,0.6143
198496,0.1005
198497,0.127
198498,0.6782
198499,0.2498
198500,0.1742
198501,0.2454
198502,0.1179
198503,0.2571
198504,0.034
198505,0.1227
198506,0.0998
198507,0.0604
198508,0.2394
198509,0.0237
198510,0.1747
198511,0.0285
198512,0.2387
198513,0.1516
198514,0.2922
198515,0.0355
198516,0.8073
198517,0.0177
198518,0.1151
198519,0.0917
198520,0.5047
198521,0.1288
198522,0.5553
198523,0.0995
198524,0.0543
198525,0.1606
198526,0.1714
198527,0.0348
198528,0.2971
198529,0.5162
198530,0.1733
198531,0.4367
198532,0.3472
198533,0.03
198534,0.5391
198535,0.13
198536,0.2194
198537,0.0678
198538,0.0475
198539,0.1715
198540,0.0644
198541,0.3336
198542,0.6919
198543,0.175
198544,0.5601
198545,0.0474
198546,0.343
198547,0.1939
198548,0.2152
198549,0.4915
198550,0.2146
198551,0.1056
198552,0.029
198553,0.7256
198554,0.4899
198555,0.5372
198556,0.0394
198557,0.0309
198558,0.1816
198559,0.0387
198560,0.203
198561,0.0302
198562,0.4843
198563,0.1858
198564,0.2562
198565,0.2888
198566,0.0956
198567,0.3163
198568,0.0707
198569,0.0478
198570,0.0922
198571,0.4173
198572,0.149
198573,0.0454
198574,0.5119
198575,0.049
198576,0.074
198577,0.0579
198578,0.1741
198579,0.3066
198580,0.0386
198581,0.0601
198582,0.0373
198583,0.2641
198584,0.1424
198585,0.3459
198586,0.3224
198587,0.1398
198588,0.026
198589,0.2567
198590,0.0251
198591,0.0775
198592,0.2983
198593,0.2872
198594,0.2193
198595,0.2857
198596,0.0415
198597,0.0801
198598,0.0102
198599,0.0614
198600,0.2378
198601,0.0485
198602,0.11
198603,0.5785
198604,0.2241
198605,0.1806
198606,0.2184
198607,0.2581
198608,0.1072
198609,0.1189
198610,0.2642
198611,0.1479
198612,0.1466
198613,0.2491
198614,0.2704
198615,0.2732
198616,0.0662
198617,0.0304
198618,0.3196
198619,0.1599
198620,0.0917
198621,0.0226
198622,0.0433
198623,0.2144
198624,0.1725
198625,0.3984
198626,0.36
198627,0.3019
198628,0.0576
198629,0.0223
198630,0.1263
198631,0.3704
198632,0.1179
198633,0.4851
198634,0.3859
198635,0.1189
198636,0.6312
198637,0.0611
198638,0.1725
198639,0.0143
198640,0.0458
198641,0.0539
198642,0.3649
198643,0.333
198644,0.0483
198645,0.0557
198646,0.0267
198647,0.0246
198648,0.6481
198649,0.7067
198650,0.2224
198651,0.7613
198652,0.5826
198653,0.2343
198654,0.0954
198655,0.1271
198656,0.2917
198657,0.0857
198658,0.3507
198659,0.0298
198660,0.0387
198661,0.1765
198662,0.3171
198663,0.3846
198664,0.7293
198665,0.3277
198666,0.0267
198667,0.1079
198668,0.0874
198669,0.1145
198670,0.0848
198671,0.0418
198672,0.1362
198673,0.7814
198674,0.056
198675,0.2504
198676,0.6923
198677,0.0257
198678,0.1748
198679,0.137
198680,0.1169
198681,0.4544
198682,0.3257
198683,0.4928
198684,0.0304
198685,0.0332
198686,0.1904
198687,0.0189
198688,0.1332
198689,0.0446
198690,0.0332
198691,0.0265
198692,0.0522
198693,0.8425
198694,0.0561
198695,0.1568
198696,0.2394
198697,0.1187
198698,0.1449
198699,0.0328
198700,0.0608
198701,0.0399
198702,0.1446
198703,0.6427
198704,0.4291
198705,0.0419
198706,0.0223
198707,0.1048
198708,0.0429
198709,0.0384
198710,0.313
198711,0.0397
198712,0.1582
198713,0.8486
198714,0.0167
198715,0.409
198716,0.0574
198717,0.076
198718,0.095
198719,0.3979
198720,0.0835
198721,0.2496
198722,0.2
198723,0.4426
198724,0.0706
198725,0.0189
198726,0.0553
198727,0.6999
198728,0.0522
198729,0.0403
198730,0.1319
198731,0.0367
198732,0.0181
198733,0.274
198734,0.1734
198735,0.1381
198736,0.6007
198737,0.0508
198738,0.196
198739,0.2187
198740,0.0405
198741,0.0879
198742,0.3111
198743,0.0945
198744,0.2689
198745,0.0879
198746,0.0265
198747,0.0967
198748,0.1914
198749,0.359
198750,0.8256
198751,0.2211
198752,0.0992
198753,0.0301
198754,0.0346
198755,0.1648
198756,0.6026
198757,0.0344
198758,0.1663
198759,0.5605
198760,0.6704
198761,0.1736
198762,0.112
198763,0.5817
198764,0.1434
198765,0.0245
198766,0.0679
198767,0.5795
198768,0.0633
198769,0.0929
198770,0.0401
198771,0.3864
198772,0.2612
198773,0.6536
198774,0.2891
198775,0.0424
198776,0.0368
198777,0.1979
198778,0.0684
198779,0.7889
198780,0.7811
198781,0.0337
198782,0.1929
198783,0.0207
198784,0.2281
198785,0.0448
198786,0.563
198787,0.1391
198788,0.0868
198789,0.3102
198790,0.4632
198791,0.1004
198792,0.7743
198793,0.1109
198794,0.4043
198795,0.0399
198796,0.3229
198797,0.1979
198798,0.3143
198799,0.1987
198800,0.595
198801,0.0192
198802,0.4055
198803,0.526
198804,0.3645
198805,0.1308
198806,0.2594
198807,0.2288
198808,0.0672
198809,0.0478
198810,0.1025
198811,0.017
198812,0.275
198813,0.1163
198814,0.3594
198815,0.1391
198816,0.3022
198817,0.3083
198818,0.1132
198819,0.0172
198820,0.6522
198821,0.0866
198822,0.316
198823,0.0441
198824,0.0909
198825,0.0798
198826,0.0856
198827,0.0365
198828,0.1764
198829,0.1406
198830,0.3855
198831,0.0211
198832,0.0842
198833,0.0924
198834,0.1396
198835,0.122
198836,0.1533
198837,0.0782
198838,0.1726
198839,0.0996
198840,0.0795
198841,0.0194
198842,0.0172
198843,0.0802
198844,0.1789
198845,0.0467
198846,0.6644
198847,0.1091
198848,0.0514
198849,0.7385
198850,0.8927
198851,0.6563
198852,0.0807
198853,0.2474
198854,0.115
198855,0.0326
198856,0.4241
198857,0.0357
198858,0.0679
198859,0.4241
198860,0.056
198861,0.0869
198862,0.5412
198863,0.4664
198864,0.6934
198865,0.0562
198866,0.0838
198867,0.0765
198868,0.1147
198869,0.3179
198870,0.0765
198871,0.6194
198872,0.7318
198873,0.2638
198874,0.0557
198875,0.0553
198876,0.0504
198877,0.1445
198878,0.0188
198879,0.141
198880,0.2159
198881,0.1027
198882,0.0457
198883,0.0358
198884,0.0533
198885,0.051
198886,0.1926
198887,0.0449
198888,0.0589
198889,0.1656
198890,0.0485
198891,0.3483
198892,0.122
198893,0.1408
198894,0.4651
198895,0.292
198896,0.0365
198897,0.1881
198898,0.1171
198899,0.1553
198900,0.0679
198901,0.0544
198902,0.2988
198903,0.5179
198904,0.0376
198905,0.112
198906,0.3756
198907,0.426
198908,0.0139
198909,0.1079
198910,0.0679
198911,0.8925
198912,0.5317
198913,0.0457
198914,0.1855
198915,0.3618
198916,0.8733
198917,0.0438
198918,0.0871
198919,0.2236
198920,0.0594
198921,0.1123
198922,0.1729
198923,0.5129
198924,0.283
198925,0.0318
198926,0.222
198927,0.0538
198928,0.2048
198929,0.0331
198930,0.0821
198931,0.0464
198932,0.0614
198933,0.3854
198934,0.1001
198935,0.041
198936,0.302
198937,0.2156
198938,0.4432
198939,0.2765
198940,0.046
198941,0.2094
198942,0.2005
198943,0.9358
198944,0.076
198945,0.2558
198946,0.0629
198947,0.3282
198948,0.2214
198949,0.1287
198950,0.136
198951,0.3362
198952,0.3105
198953,0.0451
198954,0.1496
198955,0.1553
198956,0.1917
198957,0.0117
198958,0.0204
198959,0.0464
198960,0.8277
198961,0.2923
198962,0.0504
198963,0.3834
198964,0.0747
198965,0.2295
198966,0.1156
198967,0.0965
198968,0.0273
198969,0.2629
198970,0.0186
198971,0.3193
198972,0.0167
198973,0.1359
198974,0.2112
198975,0.4472
198976,0.0389
198977,0.0291
198978,0.0162
198979,0.0638
198980,0.2462
198981,0.2194
198982,0.0188
198983,0.2141
198984,0.6629
198985,0.183
198986,0.0809
198987,0.1331
198988,0.1608
198989,0.1086
198990,0.8041
198991,0.1393
198992,0.0823
198993,0.0197
198994,0.5721
198995,0.6816
198996,0.0581
198997,0.0986
198998,0.3932
198999,0.0919
199000,0.5652
199001,0.6387
199002,0.1091
199003,0.0299
199004,0.2827
199005,0.1526
199006,0.039
199007,0.376
199008,0.3279
199009,0.7318
199010,0.747
199011,0.6767
199012,0.1884
199013,0.0233
199014,0.1693
199015,0.4459
199016,0.2237
199017,0.3817
199018,0.2641
199019,0.2618
199020,0.1127
199021,0.0433
199022,0.062
199023,0.1368
199024,0.1939
199025,0.4126
199026,0.0107
199027,0.2334
199028,0.2467
199029,0.1589
199030,0.37
199031,0.0335
199032,0.8089
199033,0.5289
199034,0.7594
199035,0.3554
199036,0.1618
199037,0.0632
199038,0.1486
199039,0.0547
199040,0.1298
199041,0.4888
199042,0.2611
199043,0.1445
199044,0.0748
199045,0.1485
199046,0.0712
199047,0.1188
199048,0.3238
199049,0.199
199050,0.0652
199051,0.0401
199052,0.044
199053,0.2987
199054,0.1979
199055,0.0146
199056,0.0524
199057,0.2524
199058,0.3283
199059,0.0602
199060,0.0556
199061,0.0253
199062,0.4201
199063,0.2599
199064,0.0846
199065,0.0775
199066,0.014
199067,0.0141
199068,0.3578
199069,0.2715
199070,0.4502
199071,0.1057
199072,0.2001
199073,0.2096
199074,0.2463
199075,0.0357
199076,0.5725
199077,0.1176
199078,0.2706
199079,0.1493
199080,0.1759
199081,0.1038
199082,0.0105
199083,0.0604
199084,0.2098
199085,0.0867
199086,0.0898
199087,0.0274
199088,0.1231
199089,0.1834
199090,0.0918
199091,0.1806
199092,0.0912
199093,0.2981
199094,0.2139
199095,0.0102
199096,0.0248
199097,0.1098
199098,0.6701
199099,0.1136
199100,0.0434
199101,0.0959
199102,0.2793
199103,0.2081
199104,0.5554
199105,0.0621
199106,0.0822
199107,0.6054
199108,0.0316
199109,0.0345
199110,0.1245
199111,0.2565
199112,0.5086
199113,0.1381
199114,0.1431
199115,0.2371
199116,0.1774
199117,0.177
199118,0.1309
199119,0.0738
199120,0.1632
199121,0.1767
199122,0.2004
199123,0.6836
199124,0.2979
199125,0.3155
199126,0.0439
199127,0.4851
199128,0.537
199129,0.0588
199130,0.0594
199131,0.0261
199132,0.0742
199133,0.2509
199134,0.4771
199135,0.1301
199136,0.3816
199137,0.7756
199138,0.0175
199139,0.7209
199140,0.0463
199141,0.0338
199142,0.8475
199143,0.0069
199144,0.1148
199145,0.0085
199146,0.1728
199147,0.2128
199148,0.3406
199149,0.489
199150,0.2001
199151,0.1786
199152,0.0628
199153,0.064
199154,0.0703
199155,0.067
199156,0.1055
199157,0.172
199158,0.1465
199159,0.3033
199160,0.0589
199161,0.1436
199162,0.9311
199163,0.3236
199164,0.117
199165,0.0291
199166,0.1002
199167,0.4616
199168,0.1071
199169,0.5725
199170,0.1479
199171,0.6302
199172,0.0141
199173,0.0918
199174,0.2076
199175,0.1063
199176,0.0368
199177,0.3593
199178,0.0854
199179,0.0719
199180,0.3089
199181,0.0505
199182,0.1942
199183,0.228
199184,0.0824
199185,0.0723
199186,0.3278
199187,0.2358
199188,0.0295
199189,0.0675
199190,0.4725
199191,0.5086
199192,0.0097
199193,0.4244
199194,0.4551
199195,0.0489
199196,0.3074
199197,0.0172
199198,0.135
199199,0.0148
199200,0.0291
199201,0.1119
199202,0.2541
199203,0.1349
199204,0.2985
199205,0.0767
199206,0.106
199207,0.8816
199208,0.0447
199209,0.3149
199210,0.2877
199211,0.2331
199212,0.0477
199213,0.4977
199214,0.9012
199215,0.0335
199216,0.4314
199217,0.1218
199218,0.1084
199219,0.1078
199220,0.3408
199221,0.0541
199222,0.1829
199223,0.2438
199224,0.1985
199225,0.0205
199226,0.0373
199227,0.453
199228,0.0353
199229,0.0351
199230,0.046
199231,0.5167
199232,0.4318
199233,0.0299
199234,0.093
199235,0.0317
199236,0.047
199237,0.0967
199238,0.0309
199239,0.0968
199240,0.164
199241,0.9291
199242,0.0915
199243,0.1116
199244,0.368
199245,0.0848
199246,0.0525
199247,0.5078
199248,0.1413
199249,0.5864
199250,0.1248
199251,0.8432
199252,0.4822
199253,0.9436
199254,0.1194
199255,0.0457
199256,0.076
199257,0.0362
199258,0.2586
199259,0.453
199260,0.0686
199261,0.652
199262,0.0493
199263,0.1841
199264,0.2454
199265,0.3527
199266,0.1939
199267,0.2611
199268,0.4249
199269,0.8007
199270,0.0198
199271,0.021
199272,0.0354
199273,0.1115
199274,0.6028
199275,0.0955
199276,0.2538
199277,0.2705
199278,0.7863
199279,0.3019
199280,0.0221
199281,0.1014
199282,0.0931
199283,0.2346
199284,0.2828
199285,0.0707
199286,0.3417
199287,0.3527
199288,0.0431
199289,0.1845
199290,0.0427
199291,0.5085
199292,0.0182
199293,0.0404
199294,0.0875
199295,0.422
199296,0.0713
199297,0.2348
199298,0.0335
199299,0.7826
199300,0.0864
199301,0.0669
199302,0.3295
199303,0.1648
199304,0.0628
199305,0.3645
199306,0.6081
199307,0.0342
199308,0.1744
199309,0.6852
199310,0.1288
199311,0.0707
199312,0.3055
199313,0.4882
199314,0.1136
199315,0.0668
199316,0.0393
199317,0.0939
199318,0.0394
199319,0.0625
199320,0.077
199321,0.1588
199322,0.1647
199323,0.1134
199324,0.0353
199325,0.2639
199326,0.0359
199327,0.3269
199328,0.6819
199329,0.2641
199330,0.0333
199331,0.0395
199332,0.5885
199333,0.137
199334,0.0716
199335,0.2097
199336,0.6101
199337,0.0202
199338,0.5217
199339,0.126
199340,0.0565
199341,0.0657
199342,0.0545
199343,0.0194
199344,0.2403
199345,0.3694
199346,0.1985
199347,0.1726
199348,0.0183
199349,0.1589
199350,0.046
199351,0.4629
199352,0.4692
199353,0.0093
199354,0.1067
199355,0.1855
199356,0.0623
199357,0.1383
199358,0.1447
199359,0.2896
199360,0.114
199361,0.0397
199362,0.2214
199363,0.0604
199364,0.4021
199365,0.208
199366,0.7133
199367,0.6595
199368,0.2485
199369,0.0498
199370,0.3468
199371,0.1349
199372,0.2751
199373,0.1409
199374,0.0811
199375,0.0198
199376,0.2212
199377,0.0191
199378,0.049
199379,0.6672
199380,0.2119
199381,0.0716
199382,0.5549
199383,0.1922
199384,0.0346
199385,0.1535
199386,0.0729
199387,0.1033
199388,0.0246
199389,0.5086
199390,0.2434
199391,0.4513
199392,0.0459
199393,0.0227
199394,0.2127
199395,0.0398
